DATE,PRODUCT,COMPETITOR,PAY_TYPE,COMPETITOR_PRICE,NUM_EXTRACTIONS,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE
2015-08-12,P1,C2,DEFERRED,1424.9,2,1424.90,1424.90,0.00,0.00,1424.90
2015-08-12,P1,C2,IMMEDIATE,1424.9,2,1424.90,1424.90,0.00,0.00,1424.90
2015-08-12,P1,C5,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-12,P1,C5,IMMEDIATE,1424.05,2,1424.05,1424.05,0.00,0.00,1424.05
2015-08-12,P2,C1,DEFERRED,667,1,667.00,667.00,0.00,0.00,667.00
2015-08-12,P2,C1,DEFERRED,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-12,P2,C1,IMMEDIATE,667,1,667.00,667.00,0.00,0.00,667.00
2015-08-12,P2,C1,IMMEDIATE,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-12,P2,C2,DEFERRED,667,1,667.00,667.00,0.00,0.00,667.00
2015-08-12,P2,C2,DEFERRED,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-12,P2,C2,IMMEDIATE,667,1,667.00,667.00,0.00,0.00,667.00
2015-08-12,P2,C2,IMMEDIATE,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-12,P2,C3,DEFERRED,667,1,667.00,667.00,0.00,0.00,667.00
2015-08-12,P2,C3,DEFERRED,678.35,2,678.35,678.35,0.00,0.00,678.35
2015-08-12,P2,C3,DEFERRED,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-12,P2,C3,IMMEDIATE,667,1,667.00,667.00,0.00,0.00,667.00
2015-08-12,P2,C3,IMMEDIATE,678.35,2,678.35,678.35,0.00,0.00,678.35
2015-08-12,P2,C3,IMMEDIATE,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-12,P2,C4,DEFERRED,799,4,799.00,799.00,0.00,0.00,799.00
2015-08-12,P2,C4,IMMEDIATE,799,4,799.00,799.00,0.00,0.00,799.00
2015-08-12,P2,C6,DEFERRED,699,2,699.00,699.00,0.00,0.00,699.00
2015-08-12,P2,C6,DEFERRED,729,2,729.00,729.00,0.00,0.00,729.00
2015-08-12,P2,C6,IMMEDIATE,699,2,699.00,699.00,0.00,0.00,699.00
2015-08-12,P2,C6,IMMEDIATE,729,2,729.00,729.00,0.00,0.00,729.00
2015-08-12,P3,C1,DEFERRED,1099,4,1099.00,1099.00,0.00,0.00,1099.00
2015-08-12,P3,C1,IMMEDIATE,1099,4,1099.00,1099.00,0.00,0.00,1099.00
2015-08-12,P3,C2,DEFERRED,1099,4,1099.00,1099.00,0.00,0.00,1099.00
2015-08-12,P3,C2,IMMEDIATE,1099,4,1099.00,1099.00,0.00,0.00,1099.00
2015-08-12,P3,C3,DEFERRED,1099,2,1099.00,1099.00,0.00,0.00,1099.00
2015-08-12,P3,C3,IMMEDIATE,1099,2,1099.00,1099.00,0.00,0.00,1099.00
2015-08-12,P3,C6,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-12,P3,C6,IMMEDIATE,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-12,P4,C4,DEFERRED,499.9,4,499.90,499.90,0.00,0.00,499.90
2015-08-12,P4,C4,IMMEDIATE,499.9,4,499.90,499.90,0.00,0.00,499.90
2015-08-12,P4,C6,DEFERRED,548,2,548.00,548.00,0.00,0.00,548.00
2015-08-12,P4,C6,IMMEDIATE,548,2,548.00,548.00,0.00,0.00,548.00
2015-08-12,P5,C1,DEFERRED,848,1,848.00,848.00,0.00,0.00,848.00
2015-08-12,P5,C1,DEFERRED,886.5,1,886.50,886.50,0.00,0.00,886.50
2015-08-12,P5,C1,IMMEDIATE,848,1,848.00,848.00,0.00,0.00,848.00
2015-08-12,P5,C1,IMMEDIATE,886.5,1,886.50,886.50,0.00,0.00,886.50
2015-08-12,P5,C2,DEFERRED,799,1,799.00,799.00,0.00,0.00,799.00
2015-08-12,P5,C2,DEFERRED,848,1,848.00,848.00,0.00,0.00,848.00
2015-08-12,P5,C2,IMMEDIATE,719.1,1,719.10,719.10,0.00,0.00,719.10
2015-08-12,P5,C2,IMMEDIATE,848,1,848.00,848.00,0.00,0.00,848.00
2015-08-12,P5,C3,DEFERRED,799,1,799.00,799.00,0.00,0.00,799.00
2015-08-12,P5,C3,DEFERRED,863.04,1,863.04,863.04,0.00,0.00,863.04
2015-08-12,P5,C3,IMMEDIATE,799,1,799.00,799.00,0.00,0.00,799.00
2015-08-12,P5,C3,IMMEDIATE,863.04,1,863.04,863.04,0.00,0.00,863.04
2015-08-12,P6,C1,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-08-12,P6,C1,DEFERRED,1663.64,1,1663.64,1663.64,0.00,0.00,1663.64
2015-08-12,P6,C1,DEFERRED,1663.75,1,1663.75,1663.75,0.00,0.00,1663.75
2015-08-12,P6,C1,DEFERRED,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-08-12,P6,C1,IMMEDIATE,1319.12,1,1319.12,1319.12,0.00,0.00,1319.12
2015-08-12,P6,C1,IMMEDIATE,1663.64,1,1663.64,1663.64,0.00,0.00,1663.64
2015-08-12,P6,C1,IMMEDIATE,1663.75,1,1663.75,1663.75,0.00,0.00,1663.75
2015-08-12,P6,C1,IMMEDIATE,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-08-12,P6,C2,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-08-12,P6,C2,DEFERRED,1673.89,1,1673.89,1673.89,0.00,0.00,1673.89
2015-08-12,P6,C2,DEFERRED,1674.89,1,1674.89,1674.89,0.00,0.00,1674.89
2015-08-12,P6,C2,DEFERRED,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-08-12,P6,C2,IMMEDIATE,1349.1,1,1349.10,1349.10,0.00,0.00,1349.10
2015-08-12,P6,C2,IMMEDIATE,1673.89,1,1673.89,1673.89,0.00,0.00,1673.89
2015-08-12,P6,C2,IMMEDIATE,1674.89,1,1674.89,1674.89,0.00,0.00,1674.89
2015-08-12,P6,C2,IMMEDIATE,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-08-12,P6,C3,DEFERRED,1527.5,1,1527.50,1527.50,0.00,0.00,1527.50
2015-08-12,P6,C3,DEFERRED,1673.89,1,1673.89,1673.89,0.00,0.00,1673.89
2015-08-12,P6,C3,DEFERRED,1673.9,1,1673.90,1673.90,0.00,0.00,1673.90
2015-08-12,P6,C3,DEFERRED,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-08-12,P6,C3,IMMEDIATE,1527.5,1,1527.50,1527.50,0.00,0.00,1527.50
2015-08-12,P6,C3,IMMEDIATE,1673.89,1,1673.89,1673.89,0.00,0.00,1673.89
2015-08-12,P6,C3,IMMEDIATE,1673.9,1,1673.90,1673.90,0.00,0.00,1673.90
2015-08-12,P6,C3,IMMEDIATE,1699,1,1699.00,1699.00,0.00,0.00,1699.00
2015-08-12,P6,C4,DEFERRED,1498,1,1498.00,1498.00,0.00,0.00,1498.00
2015-08-12,P6,C4,IMMEDIATE,1498,1,1498.00,1498.00,0.00,0.00,1498.00
2015-08-12,P6,C6,DEFERRED,1977.65,1,1977.65,1977.65,0.00,0.00,1977.65
2015-08-12,P6,C6,DEFERRED,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-08-12,P6,C6,IMMEDIATE,1977.65,1,1977.65,1977.65,0.00,0.00,1977.65
2015-08-12,P6,C6,IMMEDIATE,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-08-12,P7,C1,DEFERRED,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-12,P7,C1,IMMEDIATE,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-12,P7,C2,DEFERRED,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-12,P7,C2,IMMEDIATE,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-12,P7,C3,DEFERRED,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-12,P7,C3,IMMEDIATE,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-12,P7,C4,DEFERRED,749,4,749.00,749.00,0.00,0.00,749.00
2015-08-12,P7,C4,IMMEDIATE,674.1,2,674.10,674.10,0.00,0.00,674.10
2015-08-12,P7,C4,IMMEDIATE,749,2,749.00,749.00,0.00,0.00,749.00
2015-08-12,P7,C5,DEFERRED,791,2,791.00,791.00,0.00,0.00,791.00
2015-08-12,P7,C5,DEFERRED,861,2,861.00,861.00,0.00,0.00,861.00
2015-08-12,P7,C5,IMMEDIATE,696.08,2,696.08,696.08,0.00,0.00,696.08
2015-08-12,P7,C5,IMMEDIATE,757.68,2,757.68,757.68,0.00,0.00,757.68
2015-08-12,P7,C6,DEFERRED,719,1,719.00,719.00,0.00,0.00,719.00
2015-08-12,P7,C6,DEFERRED,739.9,1,739.90,739.90,0.00,0.00,739.90
2015-08-12,P7,C6,IMMEDIATE,719,1,719.00,719.00,0.00,0.00,719.00
2015-08-12,P7,C6,IMMEDIATE,739.9,1,739.90,739.90,0.00,0.00,739.90
2015-08-12,P8,C1,DEFERRED,448,4,448.00,448.00,0.00,0.00,448.00
2015-08-12,P8,C1,IMMEDIATE,448,4,448.00,448.00,0.00,0.00,448.00
2015-08-12,P8,C2,DEFERRED,448,4,448.00,448.00,0.00,0.00,448.00
2015-08-12,P8,C2,IMMEDIATE,448,4,448.00,448.00,0.00,0.00,448.00
2015-08-12,P8,C3,DEFERRED,441.99,2,441.99,441.99,0.00,0.00,441.99
2015-08-12,P8,C3,DEFERRED,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-12,P8,C3,IMMEDIATE,441.99,2,441.99,441.99,0.00,0.00,441.99
2015-08-12,P8,C3,IMMEDIATE,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-12,P8,C4,DEFERRED,459.9,4,459.90,459.90,0.00,0.00,459.90
2015-08-12,P8,C4,IMMEDIATE,459.9,4,459.90,459.90,0.00,0.00,459.90
2015-08-12,P8,C6,DEFERRED,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-12,P8,C6,IMMEDIATE,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-12,P9,C1,DEFERRED,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-12,P9,C1,DEFERRED,441.99,1,441.99,441.99,0.00,0.00,441.99
2015-08-12,P9,C1,DEFERRED,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-12,P9,C1,IMMEDIATE,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-12,P9,C1,IMMEDIATE,441.99,1,441.99,441.99,0.00,0.00,441.99
2015-08-12,P9,C1,IMMEDIATE,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-12,P9,C2,DEFERRED,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-12,P9,C2,DEFERRED,441.99,1,441.99,441.99,0.00,0.00,441.99
2015-08-12,P9,C2,DEFERRED,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-12,P9,C2,IMMEDIATE,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-12,P9,C2,IMMEDIATE,441.99,1,441.99,441.99,0.00,0.00,441.99
2015-08-12,P9,C2,IMMEDIATE,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-12,P9,C3,DEFERRED,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-12,P9,C3,DEFERRED,441.99,3,441.99,441.99,0.00,0.00,441.99
2015-08-12,P9,C3,IMMEDIATE,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-12,P9,C3,IMMEDIATE,441.99,3,441.99,441.99,0.00,0.00,441.99
2015-08-12,P9,C5,DEFERRED,499,2,499.00,499.00,0.00,0.00,499.00
2015-08-12,P9,C5,DEFERRED,599,2,599.00,599.00,0.00,0.00,599.00
2015-08-12,P9,C5,IMMEDIATE,439.12,2,439.12,439.12,0.00,0.00,439.12
2015-08-12,P9,C5,IMMEDIATE,527.12,2,527.12,527.12,0.00,0.00,527.12
2015-08-12,P9,C6,DEFERRED,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-12,P9,C6,IMMEDIATE,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-13,P1,C1,DEFERRED,1424.9,2,1424.90,1424.90,0.00,0.00,1424.90
2015-08-13,P1,C1,IMMEDIATE,1424.9,2,1424.90,1424.90,0.00,0.00,1424.90
2015-08-13,P1,C2,DEFERRED,1424.9,2,1424.90,1424.90,0.00,0.00,1424.90
2015-08-13,P1,C2,IMMEDIATE,1424.9,2,1424.90,1424.90,0.00,0.00,1424.90
2015-08-13,P1,C3,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-08-13,P1,C3,IMMEDIATE,1319.12,1,1319.12,1319.12,0.00,0.00,1319.12
2015-08-13,P1,C5,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-13,P1,C5,IMMEDIATE,1424.05,2,1424.05,1424.05,0.00,0.00,1424.05
2015-08-13,P2,C1,DEFERRED,674.92,1,674.92,674.92,0.00,0.00,674.92
2015-08-13,P2,C1,DEFERRED,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-13,P2,C1,IMMEDIATE,674.92,1,674.92,674.92,0.00,0.00,674.92
2015-08-13,P2,C1,IMMEDIATE,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-13,P2,C2,DEFERRED,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-13,P2,C2,DEFERRED,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-13,P2,C2,IMMEDIATE,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-13,P2,C2,IMMEDIATE,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-13,P2,C3,DEFERRED,638.45,1,638.45,638.45,0.00,0.00,638.45
2015-08-13,P2,C3,DEFERRED,674.92,1,674.92,674.92,0.00,0.00,674.92
2015-08-13,P2,C3,DEFERRED,678.35,1,678.35,678.35,0.00,0.00,678.35
2015-08-13,P2,C3,DEFERRED,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-13,P2,C3,IMMEDIATE,638.45,1,638.45,638.45,0.00,0.00,638.45
2015-08-13,P2,C3,IMMEDIATE,674.92,1,674.92,674.92,0.00,0.00,674.92
2015-08-13,P2,C3,IMMEDIATE,678.35,1,678.35,678.35,0.00,0.00,678.35
2015-08-13,P2,C3,IMMEDIATE,699.98,1,699.98,699.98,0.00,0.00,699.98
2015-08-13,P2,C4,DEFERRED,799,4,799.00,799.00,0.00,0.00,799.00
2015-08-13,P2,C4,IMMEDIATE,799,4,799.00,799.00,0.00,0.00,799.00
2015-08-13,P2,C6,DEFERRED,699,2,699.00,699.00,0.00,0.00,699.00
2015-08-13,P2,C6,DEFERRED,729,2,729.00,729.00,0.00,0.00,729.00
2015-08-13,P2,C6,IMMEDIATE,699,2,699.00,699.00,0.00,0.00,699.00
2015-08-13,P2,C6,IMMEDIATE,729,2,729.00,729.00,0.00,0.00,729.00
2015-08-13,P3,C1,DEFERRED,1099,3,1099.00,1099.00,0.00,0.00,1099.00
2015-08-13,P3,C1,DEFERRED,1232.99,1,1232.99,1232.99,0.00,0.00,1232.99
2015-08-13,P3,C1,IMMEDIATE,1099,3,1099.00,1099.00,0.00,0.00,1099.00
2015-08-13,P3,C1,IMMEDIATE,1232.99,1,1232.99,1232.99,0.00,0.00,1232.99
2015-08-13,P3,C2,DEFERRED,1099,1,1099.00,1099.00,0.00,0.00,1099.00
2015-08-13,P3,C2,DEFERRED,1139.24,1,1139.24,1139.24,0.00,0.00,1139.24
2015-08-13,P3,C2,DEFERRED,1232.99,2,1232.99,1232.99,0.00,0.00,1232.99
2015-08-13,P3,C2,IMMEDIATE,1099,1,1099.00,1099.00,0.00,0.00,1099.00
2015-08-13,P3,C2,IMMEDIATE,1139.24,1,1139.24,1139.24,0.00,0.00,1139.24
2015-08-13,P3,C2,IMMEDIATE,1232.99,2,1232.99,1232.99,0.00,0.00,1232.99
2015-08-13,P3,C3,DEFERRED,1099,1,1099.00,1099.00,0.00,0.00,1099.00
2015-08-13,P3,C3,DEFERRED,1232.99,1,1232.99,1232.99,0.00,0.00,1232.99
2015-08-13,P3,C3,IMMEDIATE,1099,1,1099.00,1099.00,0.00,0.00,1099.00
2015-08-13,P3,C3,IMMEDIATE,1232.99,1,1232.99,1232.99,0.00,0.00,1232.99
2015-08-13,P3,C6,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-13,P3,C6,IMMEDIATE,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-13,P4,C4,DEFERRED,499.9,4,499.90,499.90,0.00,0.00,499.90
2015-08-13,P4,C4,IMMEDIATE,499.9,4,499.90,499.90,0.00,0.00,499.90
2015-08-13,P4,C6,DEFERRED,548,2,548.00,548.00,0.00,0.00,548.00
2015-08-13,P4,C6,IMMEDIATE,548,2,548.00,548.00,0.00,0.00,548.00
2015-08-13,P5,C1,DEFERRED,886.5,2,886.50,886.50,0.00,0.00,886.50
2015-08-13,P5,C1,IMMEDIATE,886.5,2,886.50,886.50,0.00,0.00,886.50
2015-08-13,P5,C2,DEFERRED,886.5,2,886.50,886.50,0.00,0.00,886.50
2015-08-13,P5,C2,IMMEDIATE,886.5,2,886.50,886.50,0.00,0.00,886.50
2015-08-13,P5,C3,DEFERRED,849,1,849.00,849.00,0.00,0.00,849.00
2015-08-13,P5,C3,DEFERRED,886.5,1,886.50,886.50,0.00,0.00,886.50
2015-08-13,P5,C3,IMMEDIATE,849,1,849.00,849.00,0.00,0.00,849.00
2015-08-13,P5,C3,IMMEDIATE,886.5,1,886.50,886.50,0.00,0.00,886.50
2015-08-13,P6,C1,DEFERRED,1663.45,1,1663.45,1663.45,0.00,0.00,1663.45
2015-08-13,P6,C1,DEFERRED,1663.73,1,1663.73,1663.73,0.00,0.00,1663.73
2015-08-13,P6,C1,DEFERRED,1698,2,1698.00,1698.00,0.00,0.00,1698.00
2015-08-13,P6,C1,IMMEDIATE,1663.45,1,1663.45,1663.45,0.00,0.00,1663.45
2015-08-13,P6,C1,IMMEDIATE,1663.73,1,1663.73,1663.73,0.00,0.00,1663.73
2015-08-13,P6,C1,IMMEDIATE,1698,2,1698.00,1698.00,0.00,0.00,1698.00
2015-08-13,P6,C2,DEFERRED,1673.89,1,1673.89,1673.89,0.00,0.00,1673.89
2015-08-13,P6,C2,DEFERRED,1698,2,1698.00,1698.00,0.00,0.00,1698.00
2015-08-13,P6,C2,DEFERRED,1709.05,1,1709.05,1709.05,0.00,0.00,1709.05
2015-08-13,P6,C2,IMMEDIATE,1619.1,1,1619.10,1619.10,0.00,0.00,1619.10
2015-08-13,P6,C2,IMMEDIATE,1673.89,1,1673.89,1673.89,0.00,0.00,1673.89
2015-08-13,P6,C2,IMMEDIATE,1698,2,1698.00,1698.00,0.00,0.00,1698.00
2015-08-13,P6,C3,DEFERRED,1586.5,1,1586.50,1586.50,0.00,0.00,1586.50
2015-08-13,P6,C3,DEFERRED,1590.2,1,1590.20,1590.20,0.00,0.00,1590.20
2015-08-13,P6,C3,DEFERRED,1673,1,1673.00,1673.00,0.00,0.00,1673.00
2015-08-13,P6,C3,DEFERRED,1673.9,1,1673.90,1673.90,0.00,0.00,1673.90
2015-08-13,P6,C3,IMMEDIATE,1586.5,1,1586.50,1586.50,0.00,0.00,1586.50
2015-08-13,P6,C3,IMMEDIATE,1590.2,1,1590.20,1590.20,0.00,0.00,1590.20
2015-08-13,P6,C3,IMMEDIATE,1673,1,1673.00,1673.00,0.00,0.00,1673.00
2015-08-13,P6,C3,IMMEDIATE,1673.9,1,1673.90,1673.90,0.00,0.00,1673.90
2015-08-13,P6,C4,DEFERRED,1498,1,1498.00,1498.00,0.00,0.00,1498.00
2015-08-13,P6,C4,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-08-13,P6,C4,IMMEDIATE,1498,1,1498.00,1498.00,0.00,0.00,1498.00
2015-08-13,P6,C4,IMMEDIATE,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-08-13,P6,C6,DEFERRED,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-08-13,P6,C6,IMMEDIATE,1999,2,1999.00,1999.00,0.00,0.00,1999.00
2015-08-13,P7,C1,DEFERRED,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-13,P7,C1,IMMEDIATE,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-13,P7,C2,DEFERRED,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-13,P7,C2,IMMEDIATE,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-13,P7,C3,DEFERRED,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-13,P7,C3,IMMEDIATE,746,2,746.00,746.00,0.00,0.00,746.00
2015-08-13,P7,C4,DEFERRED,749,4,749.00,749.00,0.00,0.00,749.00
2015-08-13,P7,C4,IMMEDIATE,749,4,749.00,749.00,0.00,0.00,749.00
2015-08-13,P7,C5,DEFERRED,811,4,811.00,811.00,0.00,0.00,811.00
2015-08-13,P7,C5,IMMEDIATE,713.68,4,713.68,713.68,0.00,0.00,713.68
2015-08-13,P7,C6,DEFERRED,719.9,1,719.90,719.90,0.00,0.00,719.90
2015-08-13,P7,C6,DEFERRED,739.9,1,739.90,739.90,0.00,0.00,739.90
2015-08-13,P7,C6,IMMEDIATE,719.9,1,719.90,719.90,0.00,0.00,719.90
2015-08-13,P7,C6,IMMEDIATE,739.9,1,739.90,739.90,0.00,0.00,739.90
2015-08-13,P8,C1,DEFERRED,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P8,C1,DEFERRED,448,3,448.00,448.00,0.00,0.00,448.00
2015-08-13,P8,C1,IMMEDIATE,390.6,1,390.60,390.60,0.00,0.00,390.60
2015-08-13,P8,C1,IMMEDIATE,448,3,448.00,448.00,0.00,0.00,448.00
2015-08-13,P8,C2,DEFERRED,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P8,C2,DEFERRED,448,3,448.00,448.00,0.00,0.00,448.00
2015-08-13,P8,C2,IMMEDIATE,390.6,1,390.60,390.60,0.00,0.00,390.60
2015-08-13,P8,C2,IMMEDIATE,448,3,448.00,448.00,0.00,0.00,448.00
2015-08-13,P8,C3,DEFERRED,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P8,C3,DEFERRED,441,2,441.00,441.00,0.00,0.00,441.00
2015-08-13,P8,C3,DEFERRED,448,1,448.00,448.00,0.00,0.00,448.00
2015-08-13,P8,C3,IMMEDIATE,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P8,C3,IMMEDIATE,441,2,441.00,441.00,0.00,0.00,441.00
2015-08-13,P8,C3,IMMEDIATE,448,1,448.00,448.00,0.00,0.00,448.00
2015-08-13,P8,C4,DEFERRED,459.9,4,459.90,459.90,0.00,0.00,459.90
2015-08-13,P8,C4,IMMEDIATE,459.9,4,459.90,459.90,0.00,0.00,459.90
2015-08-13,P8,C6,DEFERRED,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-13,P8,C6,IMMEDIATE,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-13,P9,C1,DEFERRED,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P9,C1,DEFERRED,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-13,P9,C1,DEFERRED,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-13,P9,C1,IMMEDIATE,390.6,1,390.60,390.60,0.00,0.00,390.60
2015-08-13,P9,C1,IMMEDIATE,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-13,P9,C1,IMMEDIATE,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-13,P9,C2,DEFERRED,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P9,C2,DEFERRED,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-13,P9,C2,DEFERRED,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-13,P9,C2,IMMEDIATE,390.6,1,390.60,390.60,0.00,0.00,390.60
2015-08-13,P9,C2,IMMEDIATE,441,1,441.00,441.00,0.00,0.00,441.00
2015-08-13,P9,C2,IMMEDIATE,448,2,448.00,448.00,0.00,0.00,448.00
2015-08-13,P9,C3,DEFERRED,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P9,C3,DEFERRED,441,3,441.00,441.00,0.00,0.00,441.00
2015-08-13,P9,C3,IMMEDIATE,434,1,434.00,434.00,0.00,0.00,434.00
2015-08-13,P9,C3,IMMEDIATE,441,3,441.00,441.00,0.00,0.00,441.00
2015-08-13,P9,C5,DEFERRED,499,2,499.00,499.00,0.00,0.00,499.00
2015-08-13,P9,C5,DEFERRED,599,2,599.00,599.00,0.00,0.00,599.00
2015-08-13,P9,C5,IMMEDIATE,439.12,2,439.12,439.12,0.00,0.00,439.12
2015-08-13,P9,C5,IMMEDIATE,527.12,2,527.12,527.12,0.00,0.00,527.12
2015-08-13,P9,C6,DEFERRED,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-13,P9,C6,IMMEDIATE,449.9,4,449.90,449.90,0.00,0.00,449.90
2015-08-14,P1,C1,DEFERRED,1424.9,1,1424.90,1424.90,0.00,0.00,1424.90
2015-08-14,P1,C1,DEFERRED,1499,1,1499.00,1499.00,0.00,0.00,1499.00
2015-08-14,P1,C1,IMMEDIATE,1319.12,1,1319.12,1319.12,0.00,0.00,1319.12
2015-08-14,P1,C1,IMMEDIATE,1424.9,1,1424.90,1424.90,0.00,0.00,1424.90
2015-08-14,P1,C2,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-14,P1,C2,IMMEDIATE,1319.12,2,1319.12,1319.12,0.00,0.00,1319.12
2015-08-14,P1,C3,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-14,P1,C3,IMMEDIATE,1319.12,2,1319.12,1319.12,0.00,0.00,1319.12
2015-08-14,P1,C5,DEFERRED,1499,2,1499.00,1499.00,0.00,0.00,1499.00
2015-08-14,P1,C5,IMMEDIATE,1424.05,2,1424.05,1424.05,0.00,0.00,1424.05
2015-08-14,P2,C1,DEFERRED,674.9,1,674.90,674.90,0.00,0.00,674.90
2015-08-14,P2,C1,DEFERRED,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-14,P2,C1,IMMEDIATE,674.9,1,674.90,674.90,0.00,0.00,674.90
2015-08-14,P2,C1,IMMEDIATE,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-14,P2,C2,DEFERRED,674.9,1,674.90,674.90,0.00,0.00,674.90
2015-08-14,P2,C2,DEFERRED,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-14,P2,C2,IMMEDIATE,674.9,1,674.90,674.90,0.00,0.00,674.90
2015-08-14,P2,C2,IMMEDIATE,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-14,P2,C3,DEFERRED,674.9,1,674.90,674.90,0.00,0.00,674.90
2015-08-14,P2,C3,DEFERRED,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-14,P2,C3,DEFERRED,677.99,1,677.99,677.99,0.00,0.00,677.99
2015-08-14,P2,C3,DEFERRED,678,1,678.00,678.00,0.00,0.00,678.00
2015-08-14,P2,C3,IMMEDIATE,674.9,1,674.90,674.90,0.00,0.00,674.90
2015-08-14,P2,C3,IMMEDIATE,674.93,1,674.93,674.93,0.00,0.00,674.93
2015-08-14,P2,C3,IMMEDIATE,677.99,1,677.99,677.99,0.00,0.00,677.99
