DATE,PRODUCT,QTY_ORDER,SALES,AVG_SALES,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE,TOTAL_ITEMS,AVG_ITEMS
2015-05-21,P5,1,980.00,980.00,980.00,980.00,0.00,0.00,980.00,1,1.00
2015-05-21,P6,6,10985.40,1830.90,1830.90,1830.90,0.00,0.00,1830.90,6,1.00
2015-05-21,P7,706,538927.34,879.16,629.10,919.90,290.80,46.22,768.46,706,1.15
2015-05-21,P8,17,8389.27,493.49,474.05,569.05,95.00,20.04,493.49,17,1.00
2015-05-21,P9,18,8976.94,498.72,431.39,599.00,167.61,38.85,498.72,18,1.00
2015-05-22,P1,17,23673.93,1392.58,1209.43,1499.00,289.57,23.94,1392.58,17,1.00
2015-05-22,P2,39,30023.10,833.97,719.10,799.00,79.90,11.11,770.17,39,1.08
2015-05-22,P3,7,9298.14,1328.31,1234.05,1424.05,190.00,15.40,1328.31,7,1.00
2015-05-22,P4,350,168112.52,512.54,383.99,499.00,115.01,29.95,480.13,350,1.07
2015-05-22,P5,3,2919.68,973.23,959.90,979.89,19.99,2.08,973.23,3,1.00
2015-05-22,P6,9,16469.40,1829.93,1829.90,1830.00,0.10,0.01,1829.93,9,1.00
2015-05-22,P7,1338,1031427.54,826.46,636.09,776.67,140.58,22.10,771.34,1338,1.07
2015-05-22,P8,22,11371.85,516.90,426.65,599.00,172.35,40.40,516.90,22,1.00
2015-05-22,P9,14,7073.00,505.21,474.05,599.00,124.95,26.36,505.21,14,1.00
2015-05-23,P1,17,24758.15,1456.36,1399.00,1499.00,100.00,7.15,1456.36,17,1.00
2015-05-23,P2,35,27105.70,774.45,759.05,799.00,39.95,5.26,774.45,35,1.00
2015-05-23,P3,24,30511.65,1271.32,1234.05,1349.10,115.05,9.32,1271.32,24,1.00
2015-05-23,P4,295,141606.03,522.53,426.65,499.00,72.35,16.96,480.29,295,1.09
2015-05-23,P5,7,6663.24,951.89,949.05,959.00,9.95,1.05,951.89,7,1.00
2015-05-23,P6,6,11329.95,1888.32,1829.00,2184.05,355.05,19.41,1888.32,6,1.00
2015-05-23,P7,888,681928.17,813.76,664.06,879.00,214.94,32.37,769.26,888,1.06
2015-05-23,P8,17,8507.29,531.71,426.65,569.05,142.40,33.38,502.08,17,1.06
2015-05-23,P9,11,5367.40,536.74,449.10,525.00,75.90,16.90,489.34,11,1.10
2015-05-24,P1,18,25707.65,1428.20,1399.00,1499.00,100.00,7.15,1428.20,18,1.00
2015-05-24,P2,30,22018.45,759.26,683.15,799.00,115.85,16.96,734.46,30,1.03
2015-05-24,P3,21,26499.60,1261.89,1169.10,1299.00,129.90,11.11,1261.89,21,1.00
2015-05-24,P4,247,118939.46,503.98,431.39,499.00,67.61,15.67,481.64,247,1.05
2015-05-24,P5,8,7662.23,957.78,949.05,999.00,49.95,5.26,957.78,8,1.00
2015-05-24,P6,4,7315.99,1829.00,1828.99,1829.00,0.01,0.00,1829.00,4,1.00
2015-05-24,P7,280,217199.41,838.61,699.00,869.00,170.00,24.32,777.16,280,1.08
2015-05-24,P8,19,8809.65,518.21,431.10,499.00,67.90,15.75,464.68,19,1.12
2015-05-24,P9,29,13512.21,500.45,428.99,474.04,45.05,10.50,466.04,29,1.07
2015-05-25,P1,9,13241.10,1471.23,1399.00,1499.00,100.00,7.15,1471.23,9,1.00
2015-05-25,P2,65,50143.17,808.76,719.00,799.00,80.00,11.13,773.00,65,1.05
2015-05-25,P3,1,1344.00,1344.00,1344.00,1344.00,0.00,0.00,1344.00,1,1.00
2015-05-25,P4,65,34190.31,560.50,431.39,569.00,137.61,31.90,525.79,65,1.07
2015-05-25,P5,4,3827.96,956.99,956.99,956.99,0.00,0.00,956.99,4,1.00
2015-05-25,P6,5,9144.90,1828.98,1828.98,1828.98,0.00,0.00,1828.98,5,1.00
2015-05-25,P7,236,186763.84,841.28,671.43,879.00,207.57,30.91,790.49,236,1.06
2015-05-25,P8,72,33854.03,476.82,422.10,599.00,176.90,41.91,470.21,72,1.01
2015-05-25,P9,64,29873.52,497.89,419.00,599.00,180.00,42.96,469.45,64,1.07
2015-05-26,P1,22,31299.22,1422.69,1329.05,1499.00,169.95,12.79,1422.69,22,1.00
2015-05-26,P2,2087,1344920.11,758.13,532.70,799.00,266.30,49.99,645.87,2087,1.18
2015-05-26,P3,6,7866.58,1311.10,1199.00,1499.00,300.00,25.02,1311.10,6,1.00
2015-05-26,P4,198,98633.93,538.98,428.80,569.00,140.20,32.70,498.34,198,1.08
2015-05-26,P5,8,7458.68,1065.53,928.00,956.98,28.98,3.12,932.95,8,1.14
2015-05-26,P6,5,9053.00,1810.60,1799.00,1828.00,29.00,1.61,1810.60,5,1.00
2015-05-26,P7,2070,1542740.95,847.66,613.43,869.00,255.57,41.66,747.28,2070,1.14
2015-05-26,P8,250,106231.90,442.63,357.92,599.00,241.08,67.36,424.93,250,1.04
2015-05-26,P9,154,66996.65,455.76,375.62,469.00,93.38,24.86,435.77,154,1.05
2015-05-27,P1,28,38822.25,1386.51,1259.10,1399.00,139.90,11.11,1386.51,28,1.00
2015-05-27,P2,3740,2411983.08,706.50,506.06,829.00,322.94,63.81,645.24,3740,1.10
2015-05-27,P3,7,9083.40,1297.63,1199.00,1379.00,180.00,15.01,1297.63,7,1.00
2015-05-27,P4,296,146982.91,556.75,449.10,499.00,49.90,11.11,496.65,296,1.12
2015-05-27,P5,13,11787.92,906.76,897.99,926.99,29.00,3.23,906.76,13,1.00
2015-05-27,P6,13,23364.00,1797.23,1797.00,1798.00,1.00,0.06,1797.23,13,1.00
2015-05-27,P7,3621,2694018.64,831.74,640.40,849.90,209.50,32.71,744.20,3621,1.12
2015-05-27,P8,404,170107.53,436.17,357.92,443.33,85.41,23.86,420.72,404,1.04
2015-05-27,P9,201,86870.73,447.79,373.65,443.33,69.68,18.65,431.92,201,1.04
2015-05-28,P1,35,48615.25,1389.01,1259.10,1399.00,139.90,11.11,1389.01,35,1.00
2015-05-28,P2,1235,799736.17,682.37,531.53,799.00,267.47,50.32,647.66,1235,1.05
2015-05-28,P3,2,2650.60,1325.30,1281.60,1369.00,87.40,6.82,1325.30,2,1.00
2015-05-28,P4,162,81085.82,555.38,449.10,548.69,99.59,22.18,500.70,162,1.11
2015-05-28,P5,15,13469.85,897.99,897.99,897.99,0.00,0.00,897.99,15,1.00
2015-05-28,P6,12,21564.00,1797.00,1797.00,1797.00,0.00,0.00,1797.00,12,1.00
2015-05-28,P7,624,467156.76,815.28,646.10,849.90,203.80,31.54,749.94,624,1.09
2015-05-28,P8,212,91031.89,446.23,393.32,598.00,204.68,52.04,429.14,212,1.04
2015-05-28,P9,164,70380.38,437.15,379.04,443.33,64.29,16.96,428.88,164,1.02
2015-05-29,P1,34,47426.10,1394.89,1259.10,1399.00,139.90,11.11,1394.89,34,1.00
2015-05-29,P2,69,50597.96,755.19,584.10,799.00,214.90,36.79,732.24,69,1.03
2015-05-29,P3,2,2687.98,1343.99,1343.99,1343.99,0.00,0.00,1343.99,2,1.00
2015-05-29,P4,30,16338.14,563.38,499.00,569.00,70.00,14.03,543.76,30,1.03
2015-05-29,P5,20,18045.90,949.78,896.99,999.00,102.01,11.37,902.57,20,1.05
2015-05-29,P6,6,10782.00,1797.00,1797.00,1797.00,0.00,0.00,1797.00,6,1.00
2015-05-29,P7,143,113041.00,825.12,749.00,849.00,100.00,13.35,790.12,143,1.04
2015-05-29,P8,162,70547.59,452.23,393.32,443.33,50.01,12.71,435.32,162,1.04
2015-05-29,P9,95,41805.48,449.52,393.32,443.33,50.01,12.71,439.99,95,1.02
2015-05-30,P1,16,22104.20,1381.51,1259.10,1399.00,139.90,11.11,1381.51,16,1.00
2015-05-30,P2,59,42185.00,715.00,715.00,715.00,0.00,0.00,715.00,59,1.00
2015-05-30,P3,12,15440.70,1286.73,1169.10,1299.00,129.90,11.11,1286.73,12,1.00
2015-05-30,P4,11,6074.07,607.41,548.00,569.00,21.00,3.83,552.51,11,1.10
2015-05-30,P5,21,19249.00,916.62,897.00,999.00,102.00,11.37,916.62,21,1.00
2015-05-30,P6,2,3593.98,1796.99,1796.99,1796.99,0.00,0.00,1796.99,2,1.00
2015-05-30,P7,125,99164.00,847.56,764.10,849.00,84.90,11.11,793.51,125,1.07
2015-05-30,P8,155,68183.08,460.70,393.32,443.33,50.01,12.71,439.73,155,1.05
2015-05-30,P9,108,47519.32,448.30,393.32,443.33,50.01,12.71,439.93,108,1.02
2015-05-31,P1,34,47426.10,1437.15,1259.10,1399.00,139.90,11.11,1394.76,34,1.03
2015-05-31,P2,30,21450.00,715.00,715.00,715.00,0.00,0.00,715.00,30,1.00
2015-05-31,P3,7,8952.99,1279.00,1278.99,1279.00,0.01,0.00,1279.00,7,1.00
2015-05-31,P4,18,9918.00,551.00,548.00,569.00,21.00,3.83,551.00,18,1.00
2015-05-31,P5,4,3708.90,927.22,927.00,927.90,0.90,0.10,927.22,4,1.00
2015-05-31,P6,3,5390.70,1796.90,1796.90,1796.90,0.00,0.00,1796.90,3,1.00
2015-05-31,P7,64,53608.75,837.64,764.10,869.90,105.80,13.85,837.64,64,1.00
2015-05-31,P8,165,72988.61,467.88,393.32,443.33,50.01,12.71,442.30,165,1.06
2015-05-31,P9,86,38032.04,447.44,393.32,443.33,50.01,12.71,442.22,86,1.01
2015-06-01,P1,40,55941.32,1398.53,1329.05,1499.00,169.95,12.79,1398.53,40,1.00
2015-06-01,P2,35,27055.00,773.00,769.00,789.00,20.00,2.60,773.00,35,1.00
2015-06-01,P3,6,7673.93,1278.99,1278.98,1278.99,0.01,0.00,1278.99,6,1.00
2015-06-01,P4,45,24441.25,568.40,540.55,569.00,28.45,5.26,543.26,45,1.05
2015-06-01,P5,9,8253.00,917.00,897.00,927.00,30.00,3.34,917.00,9,1.00
2015-06-01,P6,8,14567.13,1820.89,1796.87,1989.00,192.13,10.69,1820.89,8,1.00
2015-06-01,P7,206,166619.30,841.51,719.10,919.90,200.80,27.92,808.22,206,1.04
2015-06-01,P8,70,32368.93,476.01,399.00,523.00,124.00,31.08,462.99,70,1.03
2015-06-01,P9,65,29202.72,494.96,399.00,479.00,80.00,20.05,449.32,65,1.10
2015-06-02,P1,49,67991.40,1387.58,1259.10,1399.00,139.90,11.11,1387.58,49,1.00
2015-06-02,P2,34,26677.98,808.42,714.99,789.00,74.01,10.35,784.51,34,1.03
2015-06-02,P3,6,7673.77,1278.96,1278.95,1278.97,0.02,0.00,1278.96,6,1.00
2015-06-02,P4,59,31650.65,586.12,512.10,540.55,28.45,5.56,536.77,59,1.09
2015-06-02,P5,12,10764.00,897.00,897.00,897.00,0.00,0.00,897.00,12,1.00
2015-06-02,P6,14,24973.30,1783.81,1623.65,1804.05,180.40,11.11,1783.81,14,1.00
2015-06-02,P7,310,246134.47,823.19,719.10,869.00,149.90,20.85,794.06,310,1.04
2015-06-02,P8,106,50630.30,501.29,455.05,479.00,23.95,5.26,477.58,106,1.05
2015-06-02,P9,81,38727.15,605.11,431.10,479.00,47.90,11.11,477.88,81,1.27
2015-06-03,P1,17,24584.37,1446.14,1259.10,1499.00,239.90,19.05,1446.14,17,1.00
2015-06-03,P2,45,34015.97,773.09,714.99,799.00,84.01,11.75,755.61,45,1.02
2015-06-03,P3,5,6394.73,1278.95,1278.90,1278.96,0.06,0.00,1278.95,5,1.00
2015-06-03,P4,61,32718.97,594.89,486.49,540.55,54.06,11.11,536.34,61,1.11
2015-06-03,P5,11,9866.91,986.69,896.99,897.00,0.01,0.00,896.99,11,1.10
2015-06-03,P6,14,25161.75,1797.27,1709.10,1804.05,94.95,5.56,1797.27,14,1.00
2015-06-03,P7,310,245323.00,828.79,719.10,829.00,109.90,15.28,791.41,310,1.05
2015-06-03,P8,24,12079.05,503.29,474.05,599.00,124.95,26.36,503.29,24,1.00
2015-06-03,P9,17,8607.00,506.29,479.00,599.00,120.00,25.05,506.29,17,1.00
2015-06-04,P1,13,19369.34,1489.95,1399.00,1499.00,100.00,7.15,1489.95,13,1.00
2015-06-04,P2,51,36618.00,718.00,718.00,718.00,0.00,0.00,718.00,51,1.00
2015-06-04,P3,11,14108.44,1410.84,1278.93,1299.00,20.07,1.57,1280.94,11,1.10
2015-06-04,P4,31,16307.93,526.06,486.49,540.55,54.06,11.11,526.06,31,1.00
2015-06-04,P5,5,4484.95,896.99,896.99,896.99,0.00,0.00,896.99,5,1.00
2015-06-04,P6,10,18040.50,1804.05,1804.05,1804.05,0.00,0.00,1804.05,10,1.00
2015-06-04,P7,278,221083.30,840.62,719.10,799.00,79.90,11.11,795.66,278,1.06
2015-06-04,P8,42,20885.64,535.53,449.10,499.00,49.90,11.11,497.14,42,1.08
2015-06-04,P9,19,9481.00,499.00,499.00,499.00,0.00,0.00,499.00,19,1.00
2015-06-05,P1,11,15799.20,1436.29,1259.10,1499.00,239.90,19.05,1436.29,11,1.00
2015-06-05,P2,44,32120.00,730.00,718.00,929.00,211.00,29.39,730.00,44,1.00
2015-06-05,P3,6,7538.94,1256.49,1169.10,1299.00,129.90,11.11,1256.49,6,1.00
2015-06-05,P4,21,11353.40,567.67,529.00,548.00,19.00,3.59,540.27,21,1.05
2015-06-05,P5,15,13441.98,960.14,896.00,896.99,0.99,0.11,896.14,15,1.07
2015-06-05,P6,19,34082.00,1793.79,1709.10,1804.05,94.95,5.56,1793.79,19,1.00
2015-06-05,P7,319,253073.45,843.58,719.10,829.00,109.90,15.28,793.84,319,1.06
2015-06-05,P8,55,27343.25,497.15,449.10,522.00,72.90,16.23,497.15,55,1.00
2015-06-05,P9,24,11901.15,540.96,449.10,499.00,49.90,11.11,495.60,24,1.09
2015-06-06,P1,15,22076.17,1471.74,1399.00,1499.00,100.00,7.15,1471.74,15,1.00
2015-06-06,P2,23,17134.00,744.96,718.00,749.00,31.00,4.32,744.96,23,1.00
2015-06-06,P3,4,5115.72,1278.93,1278.93,1278.93,0.00,0.00,1278.93,4,1.00
2015-06-06,P4,13,7045.40,541.95,529.00,548.00,19.00,3.59,541.95,13,1.00
2015-06-06,P5,6,5370.99,895.16,895.00,895.99,0.99,0.11,895.16,6,1.00
2015-06-06,P6,12,21453.65,1787.80,1709.10,1804.05,94.95,5.56,1787.80,12,1.00
2015-06-06,P7,240,190540.88,846.85,719.10,799.00,79.90,11.11,794.61,240,1.07
2015-06-06,P8,32,15968.00,515.10,499.00,499.00,0.00,0.00,499.00,32,1.03
2015-06-06,P9,13,6487.00,499.00,499.00,499.00,0.00,0.00,499.00,13,1.00
2015-06-07,P1,22,32560.34,1480.02,1399.00,1499.00,100.00,7.15,1480.02,22,1.00
2015-06-07,P2,12,8988.00,749.00,749.00,749.00,0.00,0.00,749.00,12,1.00
2015-06-07,P3,3,3836.79,1278.93,1278.93,1278.93,0.00,0.00,1278.93,3,1.00
2015-06-07,P4,9,4855.59,539.51,486.49,548.00,61.51,12.64,539.51,9,1.00
2015-06-07,P5,12,10739.91,894.99,894.99,895.00,0.01,0.00,894.99,12,1.00
2015-06-07,P6,7,12628.35,1804.05,1804.05,1804.05,0.00,0.00,1804.05,7,1.00
2015-06-07,P7,234,186388.40,821.09,719.10,799.00,79.90,11.11,796.46,234,1.03
2015-06-07,P8,35,17465.00,513.68,499.00,499.00,0.00,0.00,499.00,35,1.03
2015-06-07,P9,25,12425.10,517.71,474.05,499.00,24.95,5.26,496.92,25,1.04
2015-06-08,P1,16,23626.44,1476.65,1259.10,1499.00,239.90,19.05,1476.65,16,1.00
2015-06-08,P2,35,24773.78,707.82,689.90,759.00,69.10,10.02,707.82,35,1.00
2015-06-08,P3,5,6414.71,1282.94,1278.91,1299.00,20.09,1.57,1282.94,5,1.00
2015-06-08,P4,15,7879.10,525.27,519.90,549.90,30.00,5.77,525.27,15,1.00
2015-06-08,P5,12,10739.64,894.97,894.97,894.97,0.00,0.00,894.97,12,1.00
2015-06-08,P6,22,39226.50,1961.33,1619.10,1804.05,184.95,11.42,1780.92,22,1.10
2015-06-08,P7,687,514316.42,788.83,656.10,849.00,192.90,29.40,748.77,687,1.05
2015-06-08,P8,44,21997.00,523.74,499.00,513.00,14.00,2.81,499.98,44,1.05
2015-06-08,P9,41,20459.00,852.46,499.00,499.00,0.00,0.00,499.00,41,1.71
2015-06-09,P1,16,23525.27,1470.33,1349.10,1499.00,149.90,11.11,1470.33,16,1.00
2015-06-09,P2,63,43999.80,698.41,689.90,714.00,24.10,3.49,698.41,63,1.00
2015-06-09,P3,6,7673.36,1278.89,1278.89,1278.91,0.02,0.00,1278.89,6,1.00
2015-06-09,P4,12,6348.44,529.04,527.99,540.55,12.56,2.38,529.04,12,1.00
2015-06-09,P5,8,7219.88,902.48,894.97,949.00,54.03,6.04,902.48,8,1.00
2015-06-09,P6,14,24780.17,1770.01,1623.65,1804.05,180.40,11.11,1770.01,14,1.00
2015-06-09,P7,739,549990.04,787.95,606.69,879.00,272.31,44.88,744.33,739,1.06
2015-06-09,P8,25,12489.00,520.38,499.00,513.00,14.00,2.81,499.58,25,1.04
2015-06-09,P9,13,6411.20,493.17,449.10,523.00,73.90,16.46,493.17,13,1.00
2015-06-10,P1,12,17713.05,1476.09,1399.00,1499.00,100.00,7.15,1476.09,12,1.00
2015-06-10,P2,53,38010.70,730.98,713.90,799.00,85.10,11.92,717.24,53,1.02
2015-06-10,P3,6,7673.24,1278.87,1278.86,1278.89,0.03,0.00,1278.87,6,1.00
2015-06-10,P4,78,40358.69,620.90,508.99,540.55,31.56,6.20,517.65,78,1.20
2015-06-10,P5,11,10076.88,916.08,894.97,949.00,54.03,6.04,916.08,11,1.00
2015-06-10,P6,9,16145.80,1793.98,1780.82,1899.00,118.18,6.64,1793.98,9,1.00
2015-06-10,P7,320,254984.70,814.65,674.10,849.00,174.90,25.95,796.78,320,1.02
2015-06-10,P8,58,28842.20,515.04,449.10,499.00,49.90,11.11,497.22,58,1.04
2015-06-10,P9,25,12425.10,497.00,449.10,499.00,49.90,11.11,497.00,25,1.00
2015-06-11,P1,22,32233.85,1534.95,1399.00,1499.00,100.00,7.15,1468.33,22,1.05
2015-06-11,P2,48,34731.00,755.02,713.90,929.00,215.10,30.13,723.98,48,1.04
2015-06-11,P3,4,5155.68,1288.92,1278.84,1299.00,20.16,1.58,1288.92,4,1.00
2015-06-11,P4,64,33264.63,554.41,508.99,569.00,60.01,11.79,520.48,64,1.07
2015-06-11,P5,1,929.00,929.00,929.00,929.00,0.00,0.00,929.00,1,1.00
2015-06-11,P6,11,19588.49,1780.77,1780.75,1780.81,0.06,0.00,1780.77,11,1.00
2015-06-11,P7,857,643693.60,791.75,647.14,879.00,231.86,35.83,750.64,857,1.05
2015-06-11,P8,16,8273.00,517.06,499.00,599.00,100.00,20.04,517.06,16,1.00
2015-06-11,P9,6,3139.90,523.32,499.00,548.90,49.90,10.00,523.32,6,1.00
2015-06-12,P1,9,13282.17,1475.80,1399.00,1499.00,100.00,7.15,1475.80,9,1.00
2015-06-12,P2,35,25502.56,750.08,714.00,729.90,15.90,2.23,728.64,35,1.03
2015-06-12,P3,8,10250.88,1464.41,1278.84,1299.00,20.16,1.58,1281.72,8,1.14
2015-06-12,P4,21,11304.00,565.20,509.00,569.00,60.00,11.79,536.75,21,1.05
2015-06-12,P5,6,6136.39,1022.73,927.99,1182.21,254.22,27.39,1022.73,6,1.00
2015-06-12,P6,8,14224.23,1778.03,1777.87,1778.89,1.02,0.06,1778.03,8,1.00
2015-06-12,P7,849,632542.98,787.72,674.10,799.00,124.90,18.53,745.04,849,1.06
2015-06-12,P8,11,5693.90,569.39,499.00,599.00,100.00,20.04,518.19,11,1.10
2015-06-12,P9,6,3138.00,523.00,523.00,523.00,0.00,0.00,523.00,6,1.00
2015-06-13,P1,14,20386.00,1456.14,1399.00,1499.00,100.00,7.15,1456.14,14,1.00
2015-06-13,P2,40,28326.05,708.15,699.90,728.90,29.00,4.14,708.15,40,1.00
2015-06-13,P3,2,2557.68,1278.84,1278.84,1278.84,0.00,0.00,1278.84,2,1.00
2015-06-13,P4,26,13925.69,663.13,509.00,569.00,60.00,11.79,532.86,26,1.24
2015-06-13,P5,1,946.59,946.59,946.59,946.59,0.00,0.00,946.59,1,1.00
2015-06-13,P6,9,15828.20,1758.69,1757.90,1759.00,1.10,0.06,1758.69,9,1.00
2015-06-13,P7,784,584896.28,786.15,647.14,829.00,181.86,28.10,746.13,784,1.05
2015-06-13,P8,13,6743.00,561.92,512.00,599.00,87.00,16.99,519.25,13,1.08
2015-06-13,P9,2,1046.00,523.00,523.00,523.00,0.00,0.00,523.00,2,1.00
2015-06-14,P1,8,11592.00,1449.00,1399.00,1499.00,100.00,7.15,1449.00,8,1.00
2015-06-14,P2,37,26417.17,713.98,713.89,713.99,0.10,0.01,713.98,37,1.00
2015-06-14,P3,2,2557.68,1278.84,1278.84,1278.84,0.00,0.00,1278.84,2,1.00
2015-06-14,P4,21,11577.50,551.31,545.70,569.00,23.30,4.27,551.31,21,1.00
2015-06-14,P5,4,3730.53,932.63,927.98,946.59,18.61,2.01,932.63,4,1.00
2015-06-14,P6,10,17578.97,1757.90,1757.89,1757.90,0.01,0.00,1757.90,10,1.00
2015-06-14,P7,522,389330.20,777.11,674.10,749.00,74.90,11.11,746.16,522,1.04
2015-06-14,P8,9,4575.00,508.33,479.00,512.00,33.00,6.89,508.33,9,1.00
2015-06-14,P9,6,3006.00,501.00,479.00,523.00,44.00,9.19,501.00,6,1.00
2015-06-15,P1,47,65613.10,1426.37,1259.10,1399.00,139.90,11.11,1395.96,47,1.02
2015-06-15,P2,66,47109.27,772.28,713.75,714.00,0.25,0.04,713.77,66,1.08
2015-06-15,P3,3,3836.52,1278.84,1278.84,1278.84,0.00,0.00,1278.84,3,1.00
2015-06-15,P4,51,26382.36,549.63,499.00,569.00,70.00,14.03,517.82,51,1.06
2015-06-15,P5,3,2781.96,927.32,926.00,927.98,1.98,0.21,927.32,3,1.00
2015-06-15,P6,6,10546.85,1757.81,1757.77,1757.88,0.11,0.01,1757.81,6,1.00
2015-06-15,P7,888,662716.52,778.75,640.40,799.00,158.60,24.77,746.44,888,1.04
2015-06-15,P8,84,40236.00,490.68,479.00,479.00,0.00,0.00,479.00,84,1.02
2015-06-15,P9,61,29156.73,494.18,455.05,479.00,23.95,5.26,477.94,61,1.03
2015-06-16,P1,47,65613.10,1426.37,1259.10,1399.00,139.90,11.11,1395.96,47,1.02
2015-06-16,P2,54,38553.15,713.95,713.72,719.90,6.18,0.87,713.95,54,1.00
2015-06-16,P3,23,27771.74,1207.47,1063.88,1278.84,214.96,20.21,1207.47,23,1.00
2015-06-16,P4,40,20416.40,523.50,508.90,569.00,60.10,11.81,510.45,40,1.03
2015-06-16,P5,2,1914.10,957.05,925.00,989.10,64.10,6.93,957.05,2,1.00
2015-06-16,P6,12,21082.28,1756.86,1756.76,1756.90,0.14,0.01,1756.86,12,1.00
2015-06-16,P7,1712,1268946.57,868.55,606.69,797.00,190.31,31.37,742.15,1712,1.17
2015-06-16,P8,96,45299.03,476.83,431.10,479.00,47.90,11.11,471.79,96,1.01
2015-06-16,P9,46,21780.13,484.00,431.10,479.00,47.90,11.11,473.36,46,1.02
2015-06-17,P1,10,14981.17,1664.57,1490.17,1499.00,8.83,0.59,1498.02,10,1.11
2015-06-17,P2,71,50487.16,731.70,707.90,739.00,31.10,4.39,711.11,71,1.03
2015-06-17,P3,28,34051.68,1261.17,1169.10,1278.84,109.74,9.39,1213.81,28,1.04
2015-06-17,P4,33,16853.80,510.72,508.90,569.00,60.10,11.81,510.72,33,1.00
2015-06-17,P5,1,924.00,924.00,924.00,924.00,0.00,0.00,924.00,1,1.00
2015-06-17,P6,8,14051.38,1756.42,1755.89,1756.75,0.86,0.05,1756.42,8,1.00
2015-06-17,P7,2166,1605902.87,844.32,606.69,1024.90,418.21,68.93,743.87,2166,1.14
2015-06-17,P8,83,39388.17,486.27,431.10,479.00,47.90,11.11,474.98,83,1.02
2015-06-17,P9,43,20525.15,500.61,431.10,479.00,47.90,11.11,477.25,43,1.05
2015-06-18,P1,24,34605.32,1441.89,1145.78,1499.00,353.22,30.83,1441.89,24,1.00
2015-06-18,P2,71,50401.03,709.87,707.89,799.00,91.11,12.87,709.87,71,1.00
2015-06-18,P3,18,22331.82,1240.66,1169.10,1278.84,109.74,9.39,1240.66,18,1.00
2015-06-18,P4,53,26545.84,553.04,479.04,508.90,29.86,6.23,500.85,53,1.10
2015-06-18,P5,5,4494.50,898.90,898.90,898.90,0.00,0.00,898.90,5,1.00
2015-06-18,P6,4,7023.06,1755.76,1755.75,1755.78,0.03,0.00,1755.76,4,1.00
2015-06-18,P7,2388,1769257.18,808.99,606.69,799.00,192.31,31.70,741.89,2388,1.09
2015-06-18,P8,81,38357.64,479.47,387.99,479.00,91.01,23.46,473.48,81,1.01
2015-06-18,P9,34,16223.73,477.17,435.89,479.00,43.11,9.89,477.17,34,1.00
2015-06-19,P1,10,14981.17,1498.12,1490.17,1499.00,8.83,0.59,1498.12,10,1.00
2015-06-19,P2,95,65048.02,722.76,654.38,799.00,144.62,22.10,683.69,95,1.06
2015-06-19,P3,5,6165.44,1233.09,1219.99,1248.89,28.90,2.37,1233.09,5,1.00
2015-06-19,P4,168,83237.87,533.58,449.10,508.90,59.80,13.32,496.47,168,1.08
2015-06-19,P5,13,11412.51,877.89,859.88,899.00,39.12,4.55,877.89,13,1.00
2015-06-19,P6,3,5267.25,1755.75,1755.75,1755.75,0.00,0.00,1755.75,3,1.00
2015-06-19,P7,1051,778678.37,790.54,606.69,783.99,177.30,29.22,742.72,1051,1.07
2015-06-19,P8,23,11307.44,491.63,457.44,499.00,41.56,9.09,491.63,23,1.00
2015-06-19,P9,8,3908.00,488.50,479.00,498.00,19.00,3.97,488.50,8,1.00
2015-06-20,P1,8,11842.10,1480.26,1349.10,1499.00,149.90,11.11,1480.26,8,1.00
2015-06-20,P2,102,69191.14,728.33,647.19,719.10,71.91,11.11,678.82,102,1.07
2015-06-20,P3,11,13448.62,1222.60,1219.97,1248.90,28.93,2.37,1222.60,11,1.00
2015-06-20,P4,192,93747.13,529.64,449.10,499.00,49.90,11.11,489.13,192,1.08
2015-06-20,P5,6,5158.95,859.82,859.82,859.84,0.02,0.00,859.82,6,1.00
2015-06-20,P6,6,10470.70,1745.12,1742.00,1755.00,13.00,0.75,1745.12,6,1.00
2015-06-20,P7,649,477501.73,786.66,606.69,749.00,142.31,23.46,735.91,649,1.07
2015-06-20,P8,31,14705.25,490.18,404.19,499.00,94.81,23.46,475.21,31,1.03
2015-06-20,P9,5,2433.00,486.60,479.00,498.00,19.00,3.97,486.60,5,1.00
2015-06-21,P1,3,4488.17,1496.06,1490.17,1499.00,8.83,0.59,1496.06,3,1.00
2015-06-21,P2,87,59201.37,713.27,654.38,719.10,64.72,9.89,680.55,87,1.05
2015-06-21,P3,8,9759.73,1394.25,1219.96,1219.97,0.01,0.00,1219.97,8,1.14
2015-06-21,P4,158,78505.17,534.05,449.10,499.00,49.90,11.11,496.71,158,1.07
2015-06-21,P5,4,3439.31,859.83,859.82,859.85,0.03,0.00,859.83,4,1.00
2015-06-21,P6,4,6961.58,1740.40,1739.90,1740.89,0.99,0.06,1740.40,4,1.00
2015-06-21,P7,522,386694.16,778.06,606.69,889.00,282.31,46.53,741.31,522,1.05
2015-06-21,P8,21,10044.19,528.64,449.10,499.00,49.90,11.11,478.22,21,1.11
2015-06-21,P9,5,2395.00,479.00,479.00,479.00,0.00,0.00,479.00,5,1.00
2015-06-22,P1,11,16403.68,1491.24,1449.00,1499.00,50.00,3.45,1491.24,11,1.00
2015-06-22,P2,136,92669.30,691.56,678.78,719.10,40.32,5.94,681.43,136,1.01
