WEEK,PRODUCT,COMPETITOR,PAY_TYPE,COMPETITOR_PRICE,NUM_EXTRACTIONS,MIN_UNIT_PRICE,MAX_UNIT_PRICE,DIFF_UNIT_PRICE,VAR_UNIT_PRICE,AVG_PRICE
20,P2,C3,IMMEDIATE,16386.10,28,629.10,799.00,169.90,27.01,744.82
20,P2,C4,DEFERRED,6960.00,28,649.00,729.00,80.00,12.33,696.00
20,P2,C4,IMMEDIATE,6857.94,28,649.00,699.00,50.00,7.70,685.79
20,P2,C5,DEFERRED,5743.00,14,799.00,849.00,50.00,6.26,820.43
20,P2,C5,IMMEDIATE,4996.41,14,695.13,738.63,43.50,6.26,713.77
20,P2,C6,DEFERRED,5243.00,28,749.00,749.00,0.00,0.00,749.00
20,P2,C6,IMMEDIATE,5243.00,28,749.00,749.00,0.00,0.00,749.00
20,P3,C1,DEFERRED,21463.45,28,1218.00,1329.90,111.90,9.19,1262.56
20,P3,C1,IMMEDIATE,21333.55,28,1169.10,1329.90,160.80,13.75,1254.91
20,P3,C2,DEFERRED,18589.79,28,1143.12,1299.90,156.78,13.72,1239.32
20,P3,C2,IMMEDIATE,18589.79,28,1143.12,1299.90,156.78,13.72,1239.32
20,P3,C3,DEFERRED,15238.56,14,1218.00,1329.90,111.90,9.19,1269.88
20,P3,C3,IMMEDIATE,15238.56,14,1218.00,1329.90,111.90,9.19,1269.88
20,P3,C6,DEFERRED,12927.97,14,1288.00,1299.00,11.00,0.85,1292.80
20,P3,C6,IMMEDIATE,12927.97,14,1288.00,1299.00,11.00,0.85,1292.80
20,P4,C4,DEFERRED,4272.00,28,499.00,569.00,70.00,14.03,534.00
20,P4,C4,IMMEDIATE,4272.00,28,499.00,569.00,70.00,14.03,534.00
20,P4,C5,DEFERRED,2276.00,6,569.00,569.00,0.00,0.00,569.00
20,P4,C5,IMMEDIATE,1980.12,6,495.03,495.03,0.00,0.00,495.03
20,P4,C6,DEFERRED,3633.00,14,519.00,519.00,0.00,0.00,519.00
20,P4,C6,IMMEDIATE,3633.00,14,519.00,519.00,0.00,0.00,519.00
20,P5,C1,DEFERRED,13048.85,14,981.99,1059.90,77.91,7.93,1003.76
20,P5,C1,IMMEDIATE,12849.05,14,899.10,1059.90,160.80,17.88,988.39
20,P5,C2,DEFERRED,13048.84,14,981.99,1059.90,77.91,7.93,1003.76
20,P5,C2,IMMEDIATE,12849.04,14,899.10,1059.90,160.80,17.88,988.39
20,P5,C3,DEFERRED,12988.96,14,981.99,1059.90,77.91,7.93,999.15
20,P5,C3,IMMEDIATE,12789.16,14,899.10,1059.90,160.80,17.88,983.78
20,P6,C1,DEFERRED,33780.08,28,1779.90,1999.00,219.10,12.31,1876.67
20,P6,C1,IMMEDIATE,33780.08,28,1779.90,1999.00,219.10,12.31,1876.67
20,P6,C2,DEFERRED,36215.37,28,1664.10,2025.00,360.90,21.69,1906.07
20,P6,C2,IMMEDIATE,36215.37,28,1664.10,2025.00,360.90,21.69,1906.07
20,P6,C3,DEFERRED,39437.26,28,1555.84,1999.00,443.16,28.48,1792.60
20,P6,C3,IMMEDIATE,36346.76,28,1555.84,1999.00,443.16,28.48,1730.80
20,P6,C6,DEFERRED,27325.90,28,1904.70,1999.00,94.30,4.95,1951.85
20,P6,C6,IMMEDIATE,27325.90,28,1904.70,1999.00,94.30,4.95,1951.85
20,P7,C1,DEFERRED,10323.83,14,735.08,868.99,133.91,18.22,794.14
20,P7,C1,IMMEDIATE,10227.95,14,719.10,868.99,149.89,20.84,786.77
20,P7,C2,DEFERRED,9516.75,14,749.00,799.00,50.00,6.68,793.06
20,P7,C2,IMMEDIATE,9436.85,14,719.10,798.00,78.90,10.97,786.40
20,P7,C3,DEFERRED,11134.83,14,719.10,889.90,170.80,23.75,795.34
20,P7,C3,IMMEDIATE,11118.85,14,719.10,889.90,170.80,23.75,794.20
20,P7,C4,DEFERRED,6861.00,28,749.00,789.00,40.00,5.34,762.33
20,P7,C4,IMMEDIATE,6861.00,28,749.00,789.00,40.00,5.34,762.33
20,P7,C5,DEFERRED,5943.00,28,849.00,849.00,0.00,0.00,849.00
20,P7,C5,IMMEDIATE,5170.41,28,738.63,738.63,0.00,0.00,738.63
20,P7,C6,DEFERRED,8656.99,14,768.99,799.00,30.01,3.90,787.00
20,P7,C6,IMMEDIATE,8656.99,14,768.99,799.00,30.01,3.90,787.00
20,P8,C1,DEFERRED,6903.53,28,421.52,499.00,77.48,18.38,460.24
20,P8,C1,IMMEDIATE,4967.53,28,421.52,498.99,77.47,18.38,451.59
20,P8,C2,DEFERRED,6462.45,28,421.52,499.00,77.48,18.38,461.60
20,P8,C2,IMMEDIATE,4957.55,28,421.52,498.99,77.47,18.38,450.69
20,P8,C3,DEFERRED,8661.29,28,421.52,499.00,77.48,18.38,455.86
20,P8,C3,IMMEDIATE,7185.17,28,421.52,498.99,77.47,18.38,449.07
20,P8,C4,DEFERRED,3463.00,28,469.00,499.00,30.00,6.40,494.71
20,P8,C4,IMMEDIATE,3463.00,28,469.00,499.00,30.00,6.40,494.71
20,P8,C6,DEFERRED,7934.81,28,494.00,497.00,3.00,0.61,495.93
20,P8,C6,IMMEDIATE,7934.81,28,494.00,497.00,3.00,0.61,495.93
20,P9,C1,DEFERRED,6472.43,28,421.52,499.00,77.48,18.38,462.32
20,P9,C1,IMMEDIATE,4967.53,28,421.52,498.99,77.47,18.38,451.59
20,P9,C2,DEFERRED,6462.45,28,421.52,499.00,77.48,18.38,461.60
20,P9,C2,IMMEDIATE,4957.55,28,421.52,498.99,77.47,18.38,450.69
20,P9,C3,DEFERRED,8220.61,28,421.52,499.00,77.48,18.38,456.70
20,P9,C3,IMMEDIATE,6706.17,28,421.52,498.99,77.47,18.38,447.08
20,P9,C5,DEFERRED,4193.00,27,599.00,599.00,0.00,0.00,599.00
20,P9,C5,IMMEDIATE,4181.02,27,521.13,527.12,5.99,1.15,522.63
20,P9,C6,DEFERRED,5448.88,28,494.00,496.00,2.00,0.40,495.35
20,P9,C6,IMMEDIATE,5448.88,28,494.00,496.00,2.00,0.40,495.35
21,P1,C1,DEFERRED,16291.40,14,1448.90,1899.00,450.10,31.06,1629.14
21,P1,C1,IMMEDIATE,16291.40,14,1448.90,1899.00,450.10,31.06,1629.14
21,P1,C2,DEFERRED,7596.00,7,1899.00,1899.00,0.00,0.00,1899.00
21,P1,C2,IMMEDIATE,7596.00,7,1899.00,1899.00,0.00,0.00,1899.00
21,P1,C5,DEFERRED,8994.00,10,1499.00,1499.00,0.00,0.00,1499.00
21,P1,C5,IMMEDIATE,8994.00,10,1499.00,1499.00,0.00,0.00,1499.00
21,P1,C6,DEFERRED,1499.00,1,1499.00,1499.00,0.00,0.00,1499.00
21,P1,C6,IMMEDIATE,1499.00,1,1499.00,1499.00,0.00,0.00,1499.00
21,P2,C1,DEFERRED,9583.02,14,699.00,779.00,80.00,11.44,737.16
21,P2,C1,IMMEDIATE,9513.12,14,629.10,779.00,149.90,23.83,731.78
21,P2,C2,DEFERRED,8185.18,14,577.71,779.00,201.29,34.84,682.10
21,P2,C2,IMMEDIATE,7766.55,14,577.71,779.00,201.29,34.84,647.21
21,P2,C3,DEFERRED,13911.50,28,610.38,785.00,174.62,28.61,695.58
21,P2,C3,IMMEDIATE,11997.90,28,578.26,785.00,206.74,35.75,666.55
21,P2,C4,DEFERRED,5512.00,28,659.00,699.00,40.00,6.07,689.00
21,P2,C4,IMMEDIATE,5512.00,28,659.00,699.00,40.00,6.07,689.00
21,P2,C5,DEFERRED,5943.00,14,849.00,849.00,0.00,0.00,849.00
21,P2,C5,IMMEDIATE,5170.41,14,738.63,738.63,0.00,0.00,738.63
21,P2,C6,DEFERRED,5842.00,28,699.00,749.00,50.00,7.15,730.25
21,P2,C6,IMMEDIATE,5842.00,28,699.00,749.00,50.00,7.15,730.25
21,P3,C1,DEFERRED,13718.25,28,1143.12,1289.00,145.88,12.76,1247.11
21,P3,C1,IMMEDIATE,13653.30,28,1143.12,1289.00,145.88,12.76,1241.21
21,P3,C2,DEFERRED,14973.23,28,1169.10,1299.00,129.90,11.11,1247.77
21,P3,C2,IMMEDIATE,13609.28,28,1169.10,1289.00,119.90,10.26,1237.21
21,P3,C3,DEFERRED,13689.28,14,1169.10,1289.00,119.90,10.26,1244.48
21,P3,C3,IMMEDIATE,12390.28,14,1169.10,1289.00,119.90,10.26,1239.03
21,P3,C4,DEFERRED,7494.00,10,1199.00,1299.00,100.00,8.34,1249.00
21,P3,C4,IMMEDIATE,7494.00,10,1199.00,1299.00,100.00,8.34,1249.00
21,P3,C6,DEFERRED,11437.80,14,1239.90,1288.00,48.10,3.88,1270.87
21,P3,C6,IMMEDIATE,11437.80,14,1239.90,1288.00,48.10,3.88,1270.87
21,P4,C4,DEFERRED,3983.00,28,569.00,569.00,0.00,0.00,569.00
21,P4,C4,IMMEDIATE,3983.00,28,569.00,569.00,0.00,0.00,569.00
21,P4,C5,DEFERRED,569.00,1,569.00,569.00,0.00,0.00,569.00
21,P4,C5,IMMEDIATE,495.03,1,495.03,495.03,0.00,0.00,495.03
21,P4,C6,DEFERRED,4660.00,14,499.00,569.00,70.00,14.03,517.78
21,P4,C6,IMMEDIATE,4660.00,14,499.00,569.00,70.00,14.03,517.78
21,P5,C1,DEFERRED,11413.20,14,879.12,981.99,102.87,11.70,951.10
21,P5,C1,IMMEDIATE,12222.39,14,809.19,981.99,172.80,21.35,940.18
21,P5,C2,DEFERRED,10498.97,14,899.10,981.99,82.89,9.22,954.45
21,P5,C2,IMMEDIATE,10449.02,14,899.10,981.99,82.89,9.22,949.91
21,P5,C3,DEFERRED,10486.14,14,899.10,981.99,82.89,9.22,953.29
21,P5,C3,IMMEDIATE,10486.14,14,899.10,981.99,82.89,9.22,953.29
21,P6,C1,DEFERRED,42144.68,28,1699.00,1999.00,300.00,17.66,1915.67
21,P6,C1,IMMEDIATE,41804.88,28,1529.10,1999.00,469.90,30.73,1900.22
21,P6,C2,DEFERRED,33366.48,28,1499.00,1999.00,500.00,33.36,1853.69
21,P6,C2,IMMEDIATE,32289.49,28,1499.00,1999.00,500.00,33.36,1793.86
21,P6,C3,DEFERRED,39001.60,28,1698.60,1999.00,300.40,17.69,1857.22
21,P6,C3,IMMEDIATE,36735.62,28,1608.30,1999.00,390.70,24.29,1749.32
21,P6,C4,DEFERRED,8295.00,10,1599.00,1699.00,100.00,6.25,1659.00
21,P6,C4,IMMEDIATE,8295.00,10,1599.00,1699.00,100.00,6.25,1659.00
21,P6,C6,DEFERRED,27903.58,26,1904.70,2097.26,192.56,10.11,1993.11
21,P6,C6,IMMEDIATE,27903.58,26,1904.70,2097.26,192.56,10.11,1993.11
21,P7,C1,DEFERRED,9539.30,14,779.00,849.90,70.90,9.10,794.94
21,P7,C1,IMMEDIATE,9539.30,14,779.00,849.90,70.90,9.10,794.94
21,P7,C2,DEFERRED,10265.19,14,779.00,795.79,16.79,2.16,789.63
21,P7,C2,IMMEDIATE,10265.19,14,779.00,795.79,16.79,2.16,789.63
21,P7,C3,DEFERRED,10249.19,14,778.00,795.79,17.79,2.29,788.40
21,P7,C3,IMMEDIATE,10249.19,14,778.00,795.79,17.79,2.29,788.40
21,P7,C4,DEFERRED,8299.00,28,749.00,759.00,10.00,1.34,754.45
21,P7,C4,IMMEDIATE,8299.00,28,749.00,759.00,10.00,1.34,754.45
21,P7,C5,DEFERRED,6692.00,28,799.00,849.00,50.00,6.26,836.50
21,P7,C5,IMMEDIATE,7099.52,28,738.63,849.00,110.37,14.94,788.84
21,P7,C6,DEFERRED,8537.00,14,749.00,798.00,49.00,6.54,776.09
21,P7,C6,IMMEDIATE,8537.00,14,749.00,798.00,49.00,6.54,776.09
21,P8,C1,DEFERRED,4061.92,28,421.52,479.00,57.48,13.64,451.32
21,P8,C1,IMMEDIATE,4306.21,28,387.99,479.00,91.01,23.46,430.62
21,P8,C2,DEFERRED,4502.60,27,431.10,479.00,47.90,11.11,450.26
21,P8,C2,IMMEDIATE,3496.70,27,431.10,479.00,47.90,11.11,437.09
21,P8,C3,DEFERRED,6562.54,28,431.10,519.00,87.90,20.39,468.75
21,P8,C3,IMMEDIATE,4622.59,28,431.10,519.00,87.90,20.39,462.26
21,P8,C4,DEFERRED,4701.00,28,469.00,599.00,130.00,27.72,522.33
21,P8,C4,IMMEDIATE,4701.00,28,469.00,599.00,130.00,27.72,522.33
21,P8,C6,DEFERRED,5927.93,28,493.98,494.00,0.02,0.00,493.99
21,P8,C6,IMMEDIATE,5927.93,28,493.98,494.00,0.02,0.00,493.99
21,P9,C1,DEFERRED,4995.97,28,421.52,479.00,57.48,13.64,454.18
21,P9,C1,IMMEDIATE,4306.21,28,387.99,479.00,91.01,23.46,430.62
21,P9,C2,DEFERRED,4567.45,28,431.10,519.90,88.80,20.60,456.75
21,P9,C2,IMMEDIATE,4016.60,28,431.10,519.90,88.80,20.60,446.29
21,P9,C3,DEFERRED,6950.53,28,387.99,519.00,131.01,33.77,463.37
21,P9,C3,IMMEDIATE,5010.58,28,387.99,519.00,131.01,33.77,455.51
21,P9,C5,DEFERRED,4193.00,28,599.00,599.00,0.00,0.00,599.00
21,P9,C5,IMMEDIATE,3647.91,28,521.13,521.13,0.00,0.00,521.13
21,P9,C6,DEFERRED,5927.93,28,493.98,494.00,0.02,0.00,493.99
21,P9,C6,IMMEDIATE,5927.93,28,493.98,494.00,0.02,0.00,493.99
22,P1,C1,DEFERRED,13042.10,14,1444.90,1450.90,6.00,0.42,1449.12
22,P1,C1,IMMEDIATE,13042.10,14,1444.90,1450.90,6.00,0.42,1449.12
22,P1,C5,DEFERRED,8994.00,9,1499.00,1499.00,0.00,0.00,1499.00
22,P1,C5,IMMEDIATE,10193.20,9,1424.05,1499.00,74.95,5.26,1456.17
22,P2,C1,DEFERRED,8155.58,14,629.10,749.00,119.90,19.06,679.63
22,P2,C1,IMMEDIATE,6757.58,14,629.10,749.00,119.90,19.06,675.76
22,P2,C2,DEFERRED,7531.55,14,577.71,703.86,126.15,21.84,627.63
22,P2,C2,IMMEDIATE,6109.47,14,577.71,666.81,89.10,15.42,610.95
22,P2,C3,DEFERRED,8983.43,28,577.71,699.00,121.29,20.99,641.67
22,P2,C3,IMMEDIATE,7228.08,28,577.71,629.10,51.39,8.90,602.34
22,P2,C4,DEFERRED,7260.98,28,629.00,689.00,60.00,9.54,660.09
22,P2,C4,IMMEDIATE,7260.98,28,629.00,689.00,60.00,9.54,660.09
22,P2,C5,DEFERRED,6492.00,14,799.00,849.00,50.00,6.26,811.50
22,P2,C5,IMMEDIATE,5648.04,14,695.13,738.63,43.50,6.26,706.00
22,P2,C6,DEFERRED,10085.76,28,698.90,729.00,30.10,4.31,720.41
22,P2,C6,IMMEDIATE,10085.76,28,698.90,729.00,30.10,4.31,720.41
22,P3,C1,DEFERRED,14675.17,28,1169.10,1289.00,119.90,10.26,1222.93
22,P3,C1,IMMEDIATE,14675.17,28,1169.10,1289.00,119.90,10.26,1222.93
22,P3,C2,DEFERRED,15828.50,28,1169.10,1299.00,129.90,11.11,1217.58
22,P3,C2,IMMEDIATE,14399.60,28,1169.10,1279.90,110.80,9.48,1199.97
22,P3,C3,DEFERRED,14529.49,14,1169.10,1279.89,110.79,9.48,1210.79
22,P3,C3,IMMEDIATE,13230.49,14,1169.10,1279.89,110.79,9.48,1202.77
22,P3,C4,DEFERRED,12729.00,14,1069.00,1199.00,130.00,12.16,1157.18
22,P3,C4,IMMEDIATE,12729.00,14,1069.00,1199.00,130.00,12.16,1157.18
22,P3,C6,DEFERRED,9949.20,14,1239.90,1249.90,10.00,0.81,1243.65
22,P3,C6,IMMEDIATE,9949.20,14,1239.90,1249.90,10.00,0.81,1243.65
22,P4,C4,DEFERRED,3983.00,28,569.00,569.00,0.00,0.00,569.00
22,P4,C4,IMMEDIATE,3983.00,28,569.00,569.00,0.00,0.00,569.00
22,P4,C5,DEFERRED,569.00,1,569.00,569.00,0.00,0.00,569.00
22,P4,C5,IMMEDIATE,495.03,1,495.03,495.03,0.00,0.00,495.03
22,P4,C6,DEFERRED,3493.00,14,499.00,499.00,0.00,0.00,499.00
22,P4,C6,IMMEDIATE,3493.00,14,499.00,499.00,0.00,0.00,499.00
22,P5,C1,DEFERRED,10111.35,14,899.10,936.99,37.89,4.21,919.21
22,P5,C1,IMMEDIATE,10111.35,14,899.10,936.99,37.89,4.21,919.21
22,P5,C2,DEFERRED,12065.11,14,899.10,939.00,39.90,4.44,928.09
22,P5,C2,IMMEDIATE,12065.11,14,899.10,939.00,39.90,4.44,928.09
22,P5,C3,DEFERRED,11794.35,14,799.11,939.00,139.89,17.51,907.26
22,P5,C3,IMMEDIATE,11660.71,14,799.11,939.00,139.89,17.51,896.98
22,P6,C1,DEFERRED,34397.05,28,1789.90,1889.90,100.00,5.59,1810.37
22,P6,C1,IMMEDIATE,34397.05,28,1789.90,1889.90,100.00,5.59,1810.37
22,P6,C2,DEFERRED,28051.89,24,1789.90,1999.00,209.10,11.68,1870.13
22,P6,C2,IMMEDIATE,28051.89,24,1789.90,1999.00,209.10,11.68,1870.13
22,P6,C3,DEFERRED,31414.02,23,1654.21,1999.00,344.79,20.84,1847.88
22,P6,C3,IMMEDIATE,30515.56,23,1617.18,1999.00,381.82,23.61,1795.03
22,P6,C4,DEFERRED,11193.00,14,1599.00,1599.00,0.00,0.00,1599.00
22,P6,C4,IMMEDIATE,11193.00,14,1599.00,1599.00,0.00,0.00,1599.00
22,P6,C6,DEFERRED,23516.50,24,1904.70,1999.00,94.30,4.95,1959.71
22,P6,C6,IMMEDIATE,23516.50,24,1904.70,1999.00,94.30,4.95,1959.71
22,P7,C1,DEFERRED,7946.10,14,719.10,879.00,159.90,22.24,794.61
22,P7,C1,IMMEDIATE,7858.20,14,719.10,829.00,109.90,15.28,785.82
22,P7,C2,DEFERRED,8463.95,14,719.10,806.55,87.45,12.16,769.45
22,P7,C2,IMMEDIATE,8341.60,14,719.10,798.00,78.90,10.97,758.33
22,P7,C3,DEFERRED,9185.30,14,719.10,799.00,79.90,11.11,765.44
22,P7,C3,IMMEDIATE,8795.80,14,674.10,798.00,123.90,18.38,732.98
22,P7,C4,DEFERRED,8437.00,28,749.00,798.00,49.00,6.54,767.00
22,P7,C4,IMMEDIATE,8277.40,28,718.20,779.00,60.80,8.47,752.49
22,P7,C5,DEFERRED,6916.00,26,849.00,911.00,62.00,7.30,864.50
22,P7,C5,IMMEDIATE,7086.66,26,738.63,849.00,110.37,14.94,787.41
22,P7,C6,DEFERRED,5243.00,14,749.00,749.00,0.00,0.00,749.00
22,P7,C6,IMMEDIATE,5243.00,14,749.00,749.00,0.00,0.00,749.00
22,P8,C1,DEFERRED,7462.26,28,413.10,517.98,104.88,25.39,466.39
22,P8,C1,IMMEDIATE,6456.36,28,413.10,517.98,104.88,25.39,461.17
22,P8,C2,DEFERRED,7152.95,28,426.51,517.98,91.47,21.45,476.86
22,P8,C2,IMMEDIATE,6626.05,28,426.51,517.98,91.47,21.45,473.29
22,P8,C3,DEFERRED,6454.99,28,426.51,516.99,90.48,21.21,461.07
22,P8,C3,IMMEDIATE,5352.80,28,426.51,516.99,90.48,21.21,446.07
22,P8,C4,DEFERRED,5547.00,28,459.00,599.00,140.00,30.50,504.27
22,P8,C4,IMMEDIATE,5547.00,28,459.00,599.00,140.00,30.50,504.27
22,P8,C6,DEFERRED,6935.56,28,493.93,498.99,5.06,1.02,495.40
22,P8,C6,IMMEDIATE,6935.56,28,493.93,498.99,5.06,1.02,495.40
22,P9,C1,DEFERRED,7805.99,28,408.51,517.98,109.47,26.80,459.18
22,P9,C1,IMMEDIATE,6752.70,28,408.51,517.98,109.47,26.80,450.18
22,P9,C2,DEFERRED,8813.27,28,408.51,517.98,109.47,26.80,463.86
22,P9,C2,IMMEDIATE,7783.68,28,408.51,517.98,109.47,26.80,457.86
22,P9,C3,DEFERRED,5379.06,28,426.51,479.00,52.49,12.31,448.26
22,P9,C3,IMMEDIATE,3870.72,28,426.51,431.10,4.59,1.08,430.08
22,P9,C5,DEFERRED,4193.00,28,599.00,599.00,0.00,0.00,599.00
22,P9,C5,IMMEDIATE,3647.91,28,521.13,521.13,0.00,0.00,521.13
22,P9,C6,DEFERRED,5433.54,28,493.93,493.98,0.05,0.01,493.96
22,P9,C6,IMMEDIATE,5433.54,28,493.93,493.98,0.05,0.01,493.96
23,P1,C1,DEFERRED,11895.80,14,1450.90,1499.00,48.10,3.32,1486.98
23,P1,C1,IMMEDIATE,10996.40,14,1349.10,1450.90,101.80,7.55,1374.55
23,P1,C2,DEFERRED,8994.00,11,1499.00,1499.00,0.00,0.00,1499.00
23,P1,C2,IMMEDIATE,8094.60,11,1349.10,1349.10,0.00,0.00,1349.10
23,P1,C3,DEFERRED,8994.00,11,1499.00,1499.00,0.00,0.00,1499.00
23,P1,C3,IMMEDIATE,8094.60,11,1349.10,1349.10,0.00,0.00,1349.10
23,P1,C5,DEFERRED,2998.00,3,1499.00,1499.00,0.00,0.00,1499.00
23,P1,C5,IMMEDIATE,2848.10,3,1424.05,1424.05,0.00,0.00,1424.05
23,P2,C1,DEFERRED,6881.09,14,629.10,749.00,119.90,19.06,688.11
23,P2,C1,IMMEDIATE,5972.39,14,629.10,749.00,119.90,19.06,663.60
23,P2,C2,DEFERRED,8115.76,14,629.10,710.50,81.40,12.94,676.31
23,P2,C2,IMMEDIATE,7165.47,14,629.10,698.89,69.79,11.09,651.41
23,P2,C3,DEFERRED,11838.71,28,609.80,714.00,104.20,17.09,657.71
23,P2,C3,IMMEDIATE,11335.12,28,577.71,714.00,136.29,23.59,629.73
23,P2,C4,DEFERRED,6590.00,28,649.00,669.00,20.00,3.08,659.00
23,P2,C4,IMMEDIATE,7259.00,28,649.00,669.00,20.00,3.08,659.91
23,P2,C5,DEFERRED,5593.00,14,799.00,799.00,0.00,0.00,799.00
23,P2,C5,IMMEDIATE,4865.91,14,695.13,695.13,0.00,0.00,695.13
23,P2,C6,DEFERRED,8387.97,28,599.00,729.00,130.00,21.70,699.00
23,P2,C6,IMMEDIATE,8387.97,28,599.00,729.00,130.00,21.70,699.00
23,P3,C1,DEFERRED,17095.16,28,1029.00,1299.00,270.00,26.24,1221.08
23,P3,C1,IMMEDIATE,15590.36,28,926.10,1278.88,352.78,38.09,1199.26
23,P3,C2,DEFERRED,13287.92,28,1143.33,1278.88,135.55,11.86,1207.99
23,P3,C2,IMMEDIATE,11630.36,28,1029.00,1278.88,249.88,24.28,1163.04
23,P3,C3,DEFERRED,10611.28,14,1029.00,1278.88,249.88,24.28,1179.03
23,P3,C3,IMMEDIATE,10145.68,14,926.10,1278.88,352.78,38.09,1127.30
23,P3,C4,DEFERRED,3597.00,5,1199.00,1199.00,0.00,0.00,1199.00
23,P3,C4,IMMEDIATE,3597.00,5,1199.00,1199.00,0.00,0.00,1199.00
23,P3,C6,DEFERRED,16242.93,14,1248.88,1249.90,1.02,0.08,1249.46
23,P3,C6,IMMEDIATE,16242.93,14,1248.88,1249.90,1.02,0.08,1249.46
23,P4,C4,DEFERRED,3983.00,28,569.00,569.00,0.00,0.00,569.00
23,P4,C4,IMMEDIATE,3983.00,28,569.00,569.00,0.00,0.00,569.00
23,P4,C6,DEFERRED,3493.00,14,499.00,499.00,0.00,0.00,499.00
23,P4,C6,IMMEDIATE,3493.00,14,499.00,499.00,0.00,0.00,499.00
23,P5,C1,DEFERRED,11188.92,14,929.00,934.99,5.99,0.64,932.41
23,P5,C1,IMMEDIATE,11188.92,14,929.00,934.99,5.99,0.64,932.41
23,P5,C2,DEFERRED,10256.93,14,929.00,934.99,5.99,0.64,932.45
23,P5,C2,IMMEDIATE,10256.93,14,929.00,934.99,5.99,0.64,932.45
23,P5,C3,DEFERRED,12716.72,14,845.10,934.00,88.90,10.52,908.34
23,P5,C3,IMMEDIATE,12582.42,14,805.49,934.00,128.51,15.95,898.74
23,P6,C1,DEFERRED,35800.31,28,1768.95,1819.90,50.95,2.88,1790.02
23,P6,C1,IMMEDIATE,35800.31,28,1768.95,1819.90,50.95,2.88,1790.02
23,P6,C2,DEFERRED,36432.83,26,1768.95,2184.05,415.10,23.47,1821.64
23,P6,C2,IMMEDIATE,36317.88,26,1768.95,2069.10,300.15,16.97,1815.89
23,P6,C3,DEFERRED,39307.98,26,1654.21,1909.90,255.69,15.46,1786.73
23,P6,C3,IMMEDIATE,38765.40,26,1591.20,1909.90,318.70,20.03,1762.06
23,P6,C4,DEFERRED,6796.00,7,1599.00,1999.00,400.00,25.02,1699.00
23,P6,C4,IMMEDIATE,6796.00,7,1599.00,1999.00,400.00,25.02,1699.00
23,P6,C6,DEFERRED,25421.20,23,1904.70,1999.00,94.30,4.95,1955.48
23,P6,C6,IMMEDIATE,25421.20,23,1904.70,1999.00,94.30,4.95,1955.48
23,P7,C1,DEFERRED,9430.07,13,749.00,799.00,50.00,6.68,785.84
23,P7,C1,IMMEDIATE,9043.57,13,674.10,798.00,123.90,18.38,753.63
23,P7,C2,DEFERRED,10316.26,13,759.05,849.00,89.95,11.85,793.56
23,P7,C2,IMMEDIATE,10066.56,13,719.10,798.00,78.90,10.97,774.35
23,P7,C3,DEFERRED,9806.87,14,711.55,797.00,85.45,12.01,754.37
23,P7,C3,IMMEDIATE,9424.87,14,674.10,797.00,122.90,18.23,724.99
23,P7,C4,DEFERRED,9107.80,28,748.00,799.00,51.00,6.82,758.98
23,P7,C4,IMMEDIATE,8888.08,28,719.04,759.00,39.96,5.56,740.67
23,P7,C5,DEFERRED,6377.00,16,911.00,911.00,0.00,0.00,911.00
23,P7,C5,IMMEDIATE,5547.99,16,792.57,792.57,0.00,0.00,792.57
23,P7,C6,DEFERRED,5243.00,14,749.00,749.00,0.00,0.00,749.00
23,P7,C6,IMMEDIATE,5243.00,14,749.00,749.00,0.00,0.00,749.00
23,P8,C1,DEFERRED,9888.77,28,431.10,513.99,82.89,19.23,494.44
23,P8,C1,IMMEDIATE,9312.07,28,431.10,513.99,82.89,19.23,490.11
23,P8,C2,DEFERRED,8532.57,27,479.00,513.99,34.99,7.30,501.92
23,P8,C2,IMMEDIATE,8436.77,27,431.10,513.99,82.89,19.23,496.28
23,P8,C3,DEFERRED,11502.30,27,455.05,519.00,63.95,14.05,500.10
23,P8,C3,IMMEDIATE,11289.78,27,422.01,519.00,96.99,22.98,490.86
23,P8,C4,DEFERRED,3486.00,28,498.00,498.00,0.00,0.00,498.00
23,P8,C4,IMMEDIATE,3486.00,28,498.00,498.00,0.00,0.00,498.00
23,P8,C6,DEFERRED,11375.41,28,469.00,498.99,29.99,6.39,494.58
23,P8,C6,IMMEDIATE,11375.41,28,469.00,498.99,29.99,6.39,494.58
23,P9,C1,DEFERRED,11300.98,28,431.10,519.00,87.90,20.39,491.35
23,P9,C1,IMMEDIATE,10580.58,28,431.10,519.00,87.90,20.39,480.94
23,P9,C2,DEFERRED,10917.74,28,431.10,518.99,87.89,20.39,496.26
23,P9,C2,IMMEDIATE,10630.34,28,431.10,518.99,87.89,20.39,483.20
23,P9,C3,DEFERRED,7909.61,27,455.05,519.00,63.95,14.05,494.35
23,P9,C3,IMMEDIATE,7195.15,27,422.01,519.00,96.99,22.98,479.68
23,P9,C5,DEFERRED,4193.00,28,599.00,599.00,0.00,0.00,599.00
23,P9,C5,IMMEDIATE,3647.91,28,521.13,521.13,0.00,0.00,521.13
23,P9,C6,DEFERRED,6412.38,28,491.97,493.93,1.96,0.40,493.26
23,P9,C6,IMMEDIATE,6412.38,28,491.97,493.93,1.96,0.40,493.26
24,P1,C1,DEFERRED,15661.61,14,1211.11,1899.00,687.89,56.80,1423.78
24,P1,C1,IMMEDIATE,12252.70,14,1090.00,1899.00,809.00,74.22,1361.41
